content,playCount,name
峰哥……开火[抓狂],55050714,特种兵王2使命抉择
#中国新歌声抄袭#  什么公司,55050714,特种兵王2使命抉择
垃圾,55050714,特种兵王2使命抉择
加油↖(^ω^)↗,55050714,特种兵王2使命抉择
回复@毛脸雷公嘴的包子:我都说了几百遍了是开火[二哈][二哈][二哈]开炮是预告片[二哈][二哈][二哈],55050714,特种兵王2使命抉择
有陆毅？,55050714,特种兵王2使命抉择
什么 烂片,55050714,特种兵王2使命抉择
尽拍些这些装逼电影  垃圾,55050714,特种兵王2使命抉择
我才知道，原来好多托。。。,55050714,特种兵王2使命抉择
烂烂烂烂烂,55050714,特种兵王2使命抉择
这片拍的真烂，又烂又假，次到极点,55050714,特种兵王2使命抉择
一泡屎，没水平，浪费时间,55050714,特种兵王2使命抉择
tl,55050714,特种兵王2使命抉择
太好了，看哭了,55050714,特种兵王2使命抉择
垃圾,55050714,特种兵王2使命抉择
"演的什么玩意   看的老子尴尬癌凑犯了
",55050714,特种兵王2使命抉择
希望在以后的电影和电视剧中都能出现你的身影[可爱],55050714,特种兵王2使命抉择
小姐姐[爱你][爱你],55050714,特种兵王2使命抉择
武松是怎么当上局长的？,55050714,特种兵王2使命抉择
开火！,55050714,特种兵王2使命抉择
敬礼！,55050714,特种兵王2使命抉择
完美垃圾电影,55050714,特种兵王2使命抉择
顶峰哥,55050714,特种兵王2使命抉择
不好看。,55050714,特种兵王2使命抉择
15亿过啦，快准备16亿海报吧，舰长@丁海峰 局长,55050714,特种兵王2使命抉择
那把手枪是什么型号，多少发的  来一波666,55050714,特种兵王2使命抉择
唉！浪费时间啊，现在这些导演是不是喝假酒太多了？？？,55050714,特种兵王2使命抉择
爱国的轩轩,55050714,特种兵王2使命抉择
一般般吧,55050714,特种兵王2使命抉择
男神[二哈][二哈][二哈],55050714,特种兵王2使命抉择
爱国爱轩姐！！！！！[嘻嘻][嘻嘻],55050714,特种兵王2使命抉择
爱国者导弹射向轩姐，天空掉下五个字“轩姐我爱你”，爱中国”@吕沅轩  @吕沅轩全国粉丝后援会,55050714,特种兵王2使命抉择
没见过这么烂的电影，,55050714,特种兵王2使命抉择
男主角挺酷的,55050714,特种兵王2使命抉择
我当兵 你军嫂否？,55050714,特种兵王2使命抉择
赞,55050714,特种兵王2使命抉择
还是一样的套路。。。！！！！！！！,55050714,特种兵王2使命抉择
太帅了,55050714,特种兵王2使命抉择
[赞啊],55050714,特种兵王2使命抉择
15亿来了！,55050714,特种兵王2使命抉择
[二哈][二哈],55050714,特种兵王2使命抉择
我来了@吕沅轩,55050714,特种兵王2使命抉择
我们的爱国轩老大[心]@吕沅轩,55050714,特种兵王2使命抉择
8年武警前来报道[可爱][可爱],55050714,特种兵王2使命抉择
李学政制片人，高亚麟艺术总监,55050714,特种兵王2使命抉择
片子是好片子就是拍烂了 可惜,55050714,特种兵王2使命抉择
军人值得尊敬！！！但是，演得太烂,55050714,特种兵王2使命抉择
垃圾之作,55050714,特种兵王2使命抉择
《特种兵王》使命的抉择记录了主人公在反恐行动中痛失战友后，潜伏做卧底与犯罪分子作斗争最终取得胜利的故事。这部军旅题材的电影还没上映就收到了广泛的关注。因为它刻画了特种兵最真实的状态，演员们的表演带着真情实感，没有做作，一下子就抓住了观众的心。希望多拍些这样的好剧。,55050714,特种兵王2使命抉择
看着好像没穿防弹衣,55050714,特种兵王2使命抉择
没穿防弹衣？,55050714,特种兵王2使命抉择
感觉我们的高级将领被演的有点邪恶了[小黄人不屑],55050714,特种兵王2使命抉择
表示爱奇艺会员路过[允悲][酷],55050714,特种兵王2使命抉择
祝#特种兵王2使命抉择# 大火[作揖],55050714,特种兵王2使命抉择
大哥什么时候上映,55050714,特种兵王2使命抉择
好的，你帅你说了算。,55050714,特种兵王2使命抉择
回复@并非警员:刘星他爸,55050714,特种兵王2使命抉择
2017年夏季绝作！值得观看！,55050714,特种兵王2使命抉择
你演的真好！,55050714,特种兵王2使命抉择
艺术总监：高亚麟？？,55050714,特种兵王2使命抉择
这部电影体现的中国军人刚毅坚强的灵魂是很可贵的，有太多为了拍电影而拍电影的影片了，这是很好的文化作品,55050714,特种兵王2使命抉择
你看我可爱吗 http://t.cn/RiWOKet,55050714,特种兵王2使命抉择
看完了！就一个字：烂！烂的掉渣！剧情没有一点逻辑性！找了一小学生编的吧!这么烂的剧还找那么多托！真是费心了！操蛋！,55050714,特种兵王2使命抉择
过气网红最后的倔强[doge][doge][笑cry][笑cry],55050714,特种兵王2使命抉择
砸酒瓶的戏好帅,55050714,特种兵王2使命抉择
男主好眼熟,55050714,特种兵王2使命抉择
好看！充分满足了新一代受众的观影愉悦。仅就背景设置和叙事冲突而言，它是长盛不衰的。如果有机会，春节前回家带父母再看。,55050714,特种兵王2使命抉择
一个字 顶[允悲],55050714,特种兵王2使命抉择
特种舰长[爱你],55050714,特种兵王2使命抉择
boom←_←//@崔走召小说粉丝团:我们的编剧崔不止会写灵异哦@崔走召,55050714,特种兵王2使命抉择
李老师出品，必属精品，下班回去看[表情],55050714,特种兵王2使命抉择
一个字，尿性，毫无尿点！而且啊，在网大里，这制作也算是良心了！,55050714,特种兵王2使命抉择
网络电影风向标啊，就要按这个标准来,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
我来说两句..春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
春来江水绿如蓝，老五真的好野蛮,55050714,特种兵王2使命抉择
说实话，这种题材的剧，没有你都不大想看了,55050714,特种兵王2使命抉择
好,55050714,特种兵王2使命抉择
什么时候上映？,55050714,特种兵王2使命抉择
果断支持[表情],55050714,特种兵王2使命抉择
就喜欢看这类型的,55050714,特种兵王2使命抉择
想看！,55050714,特种兵王2使命抉择
"生活充满迷茫
处处机关暗藏
你以为我是个卧底
就有多嚣张
每天不是面对敌人就是面对反方
看在正义的面上
只能收敛锋芒",55050714,特种兵王2使命抉择
"但使龙城飞将在，不教庄主耍流氓
只要貌似昂素锦，天下谁人不识君",55050714,特种兵王2使命抉择
军人果然是最帅的 没有之一,55050714,特种兵王2使命抉择
这绝对是部良心网大,55050714,特种兵王2使命抉择
砸酒瓶的戏好帅,55050714,特种兵王2使命抉择
给五哥的特写，有种土豪的即视感,55050714,特种兵王2使命抉择
一瓣心一瓣荷，一生只爱杜奕衡,55050714,特种兵王2使命抉择
"再diss昂素锦：
程毅在卧底在梳理思路没空理你的幼稚自负
让他来diss你你够不上数
劝你回家虚心两年再啃两年书
程毅的范儿你高攀不上
回家照照镜子不是谁你都能抗",55050714,特种兵王2使命抉择
一定要看[鲜花],55050714,特种兵王2使命抉择
这个，我要看！,55050714,特种兵王2使命抉择
可以翻牌吗@丁海峰 局长大人,55050714,特种兵王2使命抉择
"我要diss昂素锦：
你根爷就站在北海湖畔
等你来战
可是你这个坏人到这就会烤成肉干
帝都40度地表能煎鸡蛋
兵哥哥要抓你不是说着玩玩",55050714,特种兵王2使命抉择
但使龙城飞将在，不教庄主耍流氓,55050714,特种兵王2使命抉择
叶子无可取代，程野与你同在,55050714,特种兵王2使命抉择
只要貌似昂素锦，天下谁人不识君,55050714,特种兵王2使命抉择
曾想过有一天，这样的抉择发生在我身边我会怎么样，我会不会有程毅那样的勇气？也许不会吧 。,55050714,特种兵王2使命抉择
曾想过有一天，这样的抉择发生在我身边我会怎么样，我会不会有程毅那样的勇气？也许不会吧 。,55050714,特种兵王2使命抉择
曾想过有一天，这样的抉择发生在我身边我会怎么样，我会不会有程毅那样的勇气？也许不会吧 。,55050714,特种兵王2使命抉择
曾想过有一天，这样的抉择发生在我身边我会怎么样，我会不会有程毅那样的勇气？也许不会吧 。,55050714,特种兵王2使命抉择
暗恋程毅好多年，倒贴程毅不要钱,55050714,特种兵王2使命抉择
暗恋程野好多年，倒贴程野不要钱,55050714,特种兵王2使命抉择
打架的时候挺刺激，剧情有点快,55050714,特种兵王2使命抉择
开头好震撼,55050714,特种兵王2使命抉择
这部剧真是让我没白等待那么长时间，喜欢里面的袁野，觉得他好帅。男主的武打场面很好看，直接击败犯罪分子，镜头语言也恰到好处。,55050714,特种兵王2使命抉择
这部剧真是让我没白等待那么长时间，喜欢里面的袁野，觉得他好帅。男主的武打场面很好看，直接击败犯罪分子，镜头语言也恰到好处。,55050714,特种兵王2使命抉择
这部剧真是让我没白等待那么长时间，喜欢里面的袁野，觉得他好帅。男主的武打场面很好看，直接击败犯罪分子，镜头语言也恰到好处。,55050714,特种兵王2使命抉择
这部剧真是让我没白等待那么长时间，喜欢里面的袁野，觉得他好帅。男主的武打场面很好看，直接击败犯罪分子，镜头语言也恰到好处。,55050714,特种兵王2使命抉择
这部剧真是让我没白等待那么长时间，喜欢里面的袁野，觉得他好帅。男主的武打场面很好看，直接击败犯罪分子，镜头语言也恰到好处。,55050714,特种兵王2使命抉择
喜欢剧中的主演，舍生取义拯救战友，让阴云的天空少了一丝雾霾。,55050714,特种兵王2使命抉择
喜欢剧中的主演，舍生取义拯救战友，让阴云的天空少了一丝雾霾。,55050714,特种兵王2使命抉择
喜欢剧中的主演，舍生取义拯救战友，让阴云的天空少了一丝雾霾。,55050714,特种兵王2使命抉择
喜欢剧中的主演，舍生取义拯救战友，让阴云的天空少了一丝雾霾。,55050714,特种兵王2使命抉择
"我喜欢这个妈妈桑
",55050714,特种兵王2使命抉择
非常优秀的主旋律电影，真诚，勇敢，充满向上的力量。,55050714,特种兵王2使命抉择
非常优秀的主旋律电影，真诚，勇敢，充满向上的力量。,55050714,特种兵王2使命抉择
非常优秀的主旋律电影，真诚，勇敢，充满向上的力量。,55050714,特种兵王2使命抉择
非常优秀的主旋律电影，真诚，勇敢，充满向上的力量。,55050714,特种兵王2使命抉择
我们的编剧崔不止会写灵异哦@崔走召,55050714,特种兵王2使命抉择
没了太阳，程野是光,55050714,特种兵王2使命抉择
暗恋程野好多年，倒贴程野不要钱 ,55050714,特种兵王2使命抉择
杜奕衡武打动作很专业,55050714,特种兵王2使命抉择
"人设不错，剧情可以，造型吐槽
感觉投资都花在大场面上了，这造型能走点心吗？",55050714,特种兵王2使命抉择
一个字，尿性，毫无尿点！而且啊，在网大里，这制作也算是良心了！,55050714,特种兵王2使命抉择
冯小刚说，电影第一要求就是好看！我不懂其他的东西，觉得这部电影确实不错，好看,55050714,特种兵王2使命抉择
感觉叶子完全hold住了卧底的角色，确实很像走白粉的哈哈哈，好可爱,55050714,特种兵王2使命抉择
演员演技一直在线，隔着屏幕都能感受到军人的热血,55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
"网络电影能拍成这样，实在是难得，首先该片故事的讲述很自然，显得很紧凑，又高潮迭起，特别是演员非常入戏走心，个个精彩，如果正常的话，我敢打赌这个网大将是今年的“剧王”，而且获奖不断，爱艺奇的眼光还是一流。
",55050714,特种兵王2使命抉择
很用心 八一时段看 最合适不过了,55050714,特种兵王2使命抉择
一直期待这部片子，不负所望,55050714,特种兵王2使命抉择
烂,55050714,特种兵王2使命抉择
"这几年，真正的军事题材作品，很少有像《特种兵王2》这样真实的战场了，包括《战狼2》好看是真的但吹牛吹的太大了，这个刘德华以后肯定火！
",55050714,特种兵王2使命抉择
很燃很感动，值得一看,55050714,特种兵王2使命抉择
刚看完前6分钟，忍不住付费往下看，这个八一过得真值！,55050714,特种兵王2使命抉择
太棒了,55050714,特种兵王2使命抉择
太棒了,55050714,特种兵王2使命抉择
哎哎哎第三张图片不是那谁吗？,55050714,特种兵王2使命抉择
